Position,Freq_D,Freq_R,SNPs
1701,100,100,1
2532,100,100,1
8040,100,100,1
9143,100,100,1
13460,100,100,1
14251,98.08,100,1
14401,100,100,1
15117,100,99.46,1
16055,98,100,1
17608,100,100,1
23174,100,100,1
27463,100,100,1
27469,100,100,1
30496,100,100,1
33457,100,100,1
33551,100,100,1
36538,100,100,1
37763,100,100,1
39758,98.11,100,1
42281,100,100,1
43945,100,100,1
50557,100,100,1
51949,100,100,1
54394,100,100,1
63771,98.65,100,1
70267,100,100,1
74059,100,100,1
88486,100,100,1
89200,100,100,1
97696,100,100,1
103600,96.97,100,1
123520,100,100,1
126803,100,100,1
133862,100,100,1
139756,100,100,1
143207,100,100,1
154191,100,100,1
157292,98.55,100,1
162581,100,100,1
195360,100,100,1
196522,100,100,1
199470,100,100,1
203269,100,100,1
206481,100,98.31,1
206484,100,98.29,1
207226,100,100,1
208322,100,100,1
212353,100,100,1
217201,100,100,1
223752,100,100,1
225668,100,100,1
233358,100,100,1
233364,100,100,1
243598,100,100,1
249522,100,100,1
251575,100,100,1
251669,100,100,1
260282,100,100,1
304923,100,100,1
309765,100,100,1
316129,100,100,1
320180,100,100,1
325505,100,100,1
327897,100,100,1
331588,100,100,1
342146,100,100,1
343281,100,100,1
381030,100,100,1
387353,100,100,1
391853,100,100,1
392261,100,100,1
403364,100,100,1
403920,100,100,1
408723,100,100,1
411268,100,100,1
412280,100,100,1
422745,100,100,1
438271,100,100,1
444351,100,100,1
445780,100,100,1
447442,100,100,1
468357,100,100,1
479632,100,98.99,1
483935,100,100,1
491742,100,100,1
492150,97.44,100,1
498531,100,100,1
501535,100,100,1
505974,100,100,1
514657,100,100,1
517358,100,100,1
517411,100,100,1
519185,100,100,1
522081,100,100,1
524891,100,100,1
527316,100,100,1
528354,100,99.25,1
534427,97.5,100,1
534691,100,100,1
535695,100,100,1
546357,100,100,1
547528,100,100,1
555991,98.28,99.26,1
557618,100,100,1
558501,100,100,1
563420,100,100,1
565404,97.96,100,1
565655,100,100,1
573384,100,100,1
580772,95,88,1
584171,96.43,100,1
584438,100,100,1
584511,100,100,1
589536,100,99.16,1
590763,100,100,1
599868,100,100,1
601640,100,100,1
637922,98.31,100,1
648605,100,99.22,1
648856,100,100,1
655986,100,100,1
657578,100,100,1
659341,100,100,1
662911,100,100,1
664249,97.56,100,1
670545,100,100,1
684290,100,100,1
690248,100,99.04,1
690450,100,100,1
694465,100,100,1
700776,100,100,1
705602,100,100,1
709226,100,100,1
712693,100,98.8,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
726703,100,100,1
736710,100,100,1
751947,100,100,1
752343,100,100,1
752802,100,100,1
757182,100,100,1
761495,100,100,1
763031,100,100,1
764995,100,100,1
767414,100,100,1
769663,100,100,1
773809,100,100,1
776100,100,100,1
796509,100,100,1
812808,100,100,1
815236,100,100,1
815851,100,100,1
817856,98.11,100,1
820752,100,100,1
821907,100,100,1
832246,100,100,1
862987,100,100,1
863805,100,100,1
871271,100,100,1
885542,100,100,1
886872,100,100,1
894888,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
919393,100,100,1
922004,100,100,1
931123,100,100,1
932280,96.3,100,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
941845,100,100,1
942479,100,97.62,1
948294,100,100,1
951142,100,100,1
954533,100,100,1
957117,100,100,1
960367,100,100,1
991515,100,100,1
996982,100,100,1
1012322,92.31,100,1
1014815,100,100,1
1024346,100,100,1
1040050,100,100,1
1040706,100,100,1
1054784,100,100,1
1057788,100,100,1
1063765,100,100,1
1073033,100,100,1
1080192,100,100,1
1083576,100,100,1
1087279,100,100,1
1088723,100,100,1
1097023,100,100,1
1098523,100,100,1
1103249,100,100,1
1104690,100,100,1
1105284,100,100,1
1105623,98.28,100,1
1107434,100,100,1
1107917,100,100,1
1107940,100,98.82,1
1109163,100,100,1
1110895,100,99.07,1
1110956,100,100,1
1113290,100,100,1
1116272,100,100,1
1123597,100,100,1
1131300,100,100,1
1142266,96.88,100,1
1143832,100,100,1
1144585,100,100,1
1144664,100,100,1
1148259,100,100,1
1177896,98.44,100,1
1177994,100,100,1
1199547,100,100,1
1203824,100,100,1
1211369,100,99.39,1
1220570,100,100,1
1230778,100,100,1
1235446,100,100,1
1248382,100,100,1
1248936,100,100,1
1250340,100,100,1
1250357,97.62,98.86,1
1251199,100,100,1
1254562,100,100,1
1269220,100,100,1
1272010,100,100,1
1281771,100,100,1
1287112,100,100,1
1306259,100,100,1
1310316,100,100,1
1324724,100,100,1
1332535,100,100,1
1340784,93.75,0,2
1340830,96.77,0,2
1341040,100,100,1
1341044,100,100,1
1341102,100,100,1
1341103,100,100,1
1351172,100,100,1
1354437,100,100,1
1358940,100,100,1
1362006,96.88,99.33,1
1367484,100,100,1
1368947,100,100,1
1389738,100,100,1
1390527,100,100,1
1390528,100,100,1
1390763,100,100,1
1395010,97.5,100,1
1397201,100,100,1
1400396,100,100,1
1404169,100,100,1
1410062,100,100,1
1417554,100,100,1
1424699,100,100,1
1428506,100,100,1
1439749,100,100,1
1445474,98.08,98.32,1
1446923,100,100,1
1452071,100,100,1
1458144,97.83,100,1
1479085,100,100,1
1480024,98,100,1
1480972,100,100,1
1481185,100,100,1
1482862,100,100,1
1490905,100,100,1
1490911,100,100,1
1492194,100,100,1
1496964,100,100,1
1505194,100,100,1
1505973,100,100,1
1512031,100,100,1
1519847,100,100,1
1523175,100,100,1
1523791,100,99.2,1
1534132,100,100,1
1540141,100,100,1
1544255,100,100,1
1546530,100,100,1
1546703,100,100,1
1548087,100,100,1
1559562,100,100,1
1574206,100,100,1
1584379,100,100,1
1585283,100,100,1
1585404,100,100,1
1586249,100,100,1
1599324,100,100,1
1600685,100,100,1
1608276,100,100,1
1611283,100,100,1
1612621,20.63,27.94,1
1612648,22.03,36.88,1
1613960,100,100,1
1627351,100,100,1
1639418,100,100,1
1639643,100,100,1
1640442,100,100,1
1651306,100,100,1
1659994,100,100,1
1688300,100,100,1
1692795,100,100,1
1694547,100,100,1
1695674,100,99.31,1
1699849,100,100,1
1706746,100,100,1
1709432,100,100,1
1713192,98.41,100,1
1716472,98.04,100,1
1718761,100,100,1
1719391,100,100,1
1726816,100,100,1
1734994,100,100,1
1736188,100,100,1
1740771,100,100,1
1748906,100,100,1
1755519,100,100,1
1760923,100,98.33,1
1761789,100,100,1
1762615,97.96,98.88,1
1775179,100,100,1
1775312,100,100,1
1777213,100,99.02,1
1792777,100,100,1
1792778,100,100,1
1793769,100,100,1
1797027,100,98.99,1
1797577,100,100,1
1805948,100,100,1
1815604,100,100,1
1826054,100,100,1
1839260,100,100,1
1839759,100,100,1
1848184,97.96,100,1
1849609,100,100,1
1851927,98.48,100,1
1859559,100,100,1
1872959,100,98.72,1
1888128,100,100,1
