Position,Freq_D,Freq_R,SNPs
2532,100,100,1
4080,100,100,1
6346,100,0,2
9143,100,99.08,1
11370,100,100,1
13460,100,100,1
14401,100,100,1
15117,100,100,1
23174,100,100,1
27469,100,100,1
30943,100,100,1
31077,100,100,1
36538,100,100,1
39758,100,100,1
42281,100,100,1
43945,100,100,1
51954,100,100,1
57393,100,100,1
61858,100,0,2
62657,100,100,1
69834,100,100,1
69871,100,100,1
70095,100,100,1
70267,100,100,1
70924,100,100,1
81963,100,100,1
83842,100,100,1
83982,100,97.94,1
89200,100,100,1
94344,100,100,1
97696,100,100,1
103600,100,98.88,1
107485,100,100,1
107794,100,100,1
123520,100,100,1
126803,100,100,1
130997,100,100,1
137761,100,98.94,1
139756,100,100,1
143207,100,100,1
164676,100,100,1
187420,100,100,1
195360,100,100,1
199470,100,100,1
202197,100,100,1
206481,100,100,1
206484,96.77,100,1
208322,100,100,1
217201,100,100,1
220050,100,100,1
222486,100,98.18,1
223752,100,100,1
225668,100,99.15,1
233358,100,100,1
233364,100,100,1
234742,100,99.12,1
242026,100,100,1
243598,100,98.77,1
249522,100,100,1
251575,100,100,1
251669,100,100,1
260282,100,98.86,1
267541,100,100,1
272030,100,100,1
284623,100,100,1
287872,100,100,1
307475,100,100,1
309765,100,100,1
320180,100,100,1
325136,100,100,1
325505,100,100,1
327577,97.3,100,1
331588,100,100,1
342146,100,100,1
342340,100,100,1
343281,100,98.82,1
346606,97.22,100,1
381030,100,100,1
386013,100,100,1
386935,100,97.92,1
392261,100,100,1
397275,100,98,1
412280,100,100,1
422745,100,98.53,1
435190,100,100,1
438158,100,98.89,1
438271,100,100,1
443277,100,100,1
445780,100,99.09,1
446165,100,100,1
447442,100,100,1
454167,100,100,1
455325,97.87,100,1
455329,100,100,1
456281,100,100,1
468357,100,100,1
487852,100,95.89,1
487869,0,97.33,2
489073,97.14,100,1
491591,100,100,1
491742,100,100,1
492150,100,100,1
498531,100,100,1
505974,100,100,1
514657,100,100,1
517358,100,100,1
517411,97.92,100,1
519185,100,100,1
522081,100,100,1
525833,100,98.55,1
527316,98.44,100,1
528354,100,100,1
534427,100,100,1
546357,100,100,1
546914,100,100,1
555991,100,100,1
565404,100,100,1
569897,42.31,43.86,1
573384,100,100,1
575679,100,98.92,1
576023,100,100,1
580772,100,100,1
584171,100,100,1
590763,100,100,1
599868,100,100,1
608775,100,100,1
620679,100,98.13,1
628895,100,100,1
629925,100,100,1
637730,100,100,1
648856,100,100,1
648990,100,100,1
652817,100,100,1
655986,100,100,1
657269,95.65,100,1
657578,97.62,100,1
659341,100,100,1
662911,100,100,1
670545,100,96.97,1
684290,100,100,1
686655,100,100,1
690248,100,100,1
690450,100,100,1
692188,100,100,1
700776,100,100,1
705602,100,100,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
726161,100,100,1
742348,100,100,1
757182,100,100,1
760115,100,100,1
763031,100,100,1
765150,98.39,100,1
776100,100,100,1
788259,100,100,1
799184,97.83,100,1
805663,100,100,1
815236,100,100,1
815851,100,100,1
820752,100,100,1
821907,100,97.87,1
830953,100,100,1
832201,100,100,1
832246,100,100,1
871271,100,100,1
891756,100,100,1
893613,100,100,1
894888,100,100,1
897209,100,100,1
902413,100,98.75,1
903633,100,100,1
909724,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
917905,100,100,1
919574,100,100,1
923065,100,100,1
931123,100,100,1
932280,100,100,1
933699,100,98.13,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
941845,100,99.17,1
948294,100,100,1
951142,100,100,1
953233,100,100,1
953406,100,100,1
960367,100,100,1
981670,100,100,1
983485,100,100,1
985621,100,100,1
996982,100,100,1
1014815,100,100,1
1019632,100,100,1
1024346,100,100,1
1040706,100,100,1
1050815,100,100,1
1054784,100,100,1
1063765,100,100,1
1080192,100,100,1
1080528,100,100,1
1097023,100,100,1
1098523,100,100,1
1104690,100,100,1
1105284,100,100,1
1107940,100,99.04,1
1109163,100,100,1
1110956,100,100,1
1111826,100,100,1
1111925,100,100,1
1113290,100,100,1
1123597,100,100,1
1124985,100,100,1
