Position,Freq_D,Freq_R,SNPs
371,100,100,1
1977,98.61,100,1
2532,100,100,1
7585,100,100,1
9143,100,100,1
9304,100,100,1
13460,100,100,1
14401,100,100,1
15117,100,100,1
21819,0,100,2
23174,100,100,1
27469,100,100,1
27479,100,100,1
28640,98.86,100,1
36538,100,100,1
37031,100,99.17,1
39758,100,100,1
42281,100,100,1
43945,100,100,1
48450,98.61,100,1
50557,98.63,99.24,1
51949,100,100,1
54394,98.11,100,1
70267,100,100,1
80541,100,100,1
80616,100,100,1
81649,96.55,100,1
83752,100,100,1
89200,100,100,1
92199,100,99.26,1
97696,100,100,1
103600,100,100,1
117880,100,100,1
123520,100,100,1
126803,100,100,1
139756,100,100,1
139995,100,100,1
143207,100,100,1
143262,100,100,1
151169,100,100,1
194681,100,100,1
195360,100,100,1
196642,98.72,100,1
199470,100,100,1
206481,100,95,1
206484,100,95.08,1
208322,100,100,1
212244,100,100,1
217201,100,100,1
223752,100,99.05,1
225668,100,100,1
231114,97.7,100,1
232361,100,100,1
233358,100,99.34,1
233364,100,100,1
234107,100,100,1
243598,100,100,1
249522,100,100,1
250602,100,100,1
251575,100,100,1
251669,100,100,1
253046,100,100,1
260282,100,100,1
260527,100,100,1
266212,98.59,100,1
283614,100,100,1
284047,98.84,100,1
284711,100,100,1
285871,100,100,1
291985,100,100,1
304923,97.7,100,1
309765,100,100,1
315843,100,99.31,1
315902,100,100,1
317300,98.97,100,1
320180,100,100,1
325505,100,100,1
331588,100,100,1
341827,0,99.35,2
342146,100,100,1
343281,100,100,1
365513,100,100,1
376774,100,100,1
381030,100,100,1
388484,100,100,1
391853,100,100,1
392261,100,100,1
397910,100,100,1
404326,100,100,1
412280,100,100,1
422745,100,100,1
438271,100,100,1
444309,100,100,1
445780,100,99.34,1
446722,100,100,1
447442,100,100,1
451628,100,100,1
454253,98.21,100,1
455325,100,100,1
455329,100,100,1
457452,100,100,1
468357,100,100,1
475263,100,99.29,1
483935,98.72,100,1
489935,97.59,100,1
491742,100,100,1
492150,100,100,1
498531,100,100,1
498557,98.63,98.48,1
505454,98.72,99.24,1
505974,100,100,1
514657,100,100,1
517358,100,100,1
517411,100,100,1
519185,100,100,1
522081,100,100,1
524891,100,100,1
527316,100,100,1
528354,100,100,1
534427,100,100,1
546357,100,100,1
551525,100,100,1
555991,100,100,1
565404,100,100,1
565655,100,100,1
573384,100,100,1
580772,94.12,100,1
584171,100,100,1
584511,100,100,1
587065,97.65,100,1
590763,100,100,1
595432,38.71,28.87,1
597816,98.02,100,1
599868,100,100,1
600221,96.81,100,1
604721,100,100,1
616565,97.26,100,1
630722,100,100,1
631002,100,100,1
637319,98.77,100,1
647189,100,100,1
648856,100,100,1
655986,100,100,1
657578,100,100,1
659341,100,100,1
662911,100,98.44,1
665293,100,100,1
666191,100,99.28,1
670545,100,100,1
684290,100,100,1
685608,98.97,100,1
690248,100,100,1
690450,100,100,1
694114,100,100,1
700776,100,100,1
705602,100,100,1
712693,100,98.97,1
713310,100,100,1
714611,100,100,1
