Position,Freq_D,Freq_R,SNPs
371,100,98.67,1
1977,100,100,1
2532,100,100,1
7585,100,100,1
9143,100,100,1
9304,100,100,1
13460,100,100,1
14401,100,100,1
15117,100,100,1
23174,100,100,1
27469,100,100,1
28640,100,100,1
36538,100,100,1
37031,100,98.44,1
39758,100,100,1
42281,100,100,1
43945,100,100,1
50023,61.9,100,1
50557,100,100,1
51949,100,100,1
52485,100,100,1
54394,100,100,1
70267,100,100,1
80541,100,100,1
80616,100,98.67,1
81649,100,100,1
89200,100,100,1
92199,100,98.61,1
93522,100,100,1
97696,100,100,1
103600,100,100,1
117880,100,100,1
121852,76.74,98.46,1
123520,100,100,1
126803,100,100,1
134542,94.12,100,1
138194,100,98.81,1
139756,100,98.61,1
143207,100,100,1
143262,100,100,1
151169,100,100,1
194681,100,100,1
195360,100,100,1
196642,100,100,1
199470,100,100,1
206481,100,98,1
206484,100,100,1
208322,100,100,1
208868,100,100,1
212244,100,100,1
217201,100,100,1
223752,100,100,1
225668,100,99.04,1
231114,100,100,1
232361,100,100,1
233358,100,100,1
233364,100,100,1
237466,100,100,1
243598,100,100,1
249522,100,100,1
251575,100,100,1
251669,100,98.8,1
260282,100,98.65,1
283614,100,100,1
284047,100,100,1
285871,100,100,1
304923,100,100,1
309765,98,100,1
312206,97.14,100,1
317300,100,100,1
320180,100,99.04,1
325505,100,100,1
331588,100,100,1
332916,100,100,1
333086,100,100,1
342146,100,100,1
343281,100,100,1
365513,100,100,1
376774,100,100,1
381030,100,100,1
391853,100,100,1
392261,100,100,1
397910,100,100,1
404326,100,100,1
412280,100,98.61,1
414336,100,98.8,1
418991,100,100,1
422745,100,100,1
438271,100,100,1
443505,100,100,1
444309,100,100,1
445780,100,100,1
447442,100,100,1
454253,100,100,1
455325,100,100,1
455329,100,100,1
457452,100,98.57,1
468357,100,100,1
479399,100,98.46,1
483336,100,100,1
483935,100,100,1
489935,100,100,1
491742,100,100,1
492150,100,100,1
498531,100,100,1
498557,100,100,1
505454,100,100,1
505974,100,100,1
514657,100,100,1
517358,100,98.73,1
517411,100,100,1
