Position,Freq_D,Freq_R,SNPs
2532,100,100,1
9143,100,100,1
11721,100,100,1
13460,100,99.22,1
14251,100,100,1
14401,100,100,1
15117,100,99.38,1
21819,100,100,1
23174,100,100,1
27469,100,100,1
33457,100,100,1
33551,100,100,1
36538,100,100,1
39758,100,100,1
41257,100,100,1
42281,100,100,1
43945,100,100,1
47699,100,98.85,1
50557,100,100,1
51949,100,100,1
54394,100,100,1
63771,100,100,1
70267,100,100,1
74059,100,100,1
89200,100,100,1
97696,100,100,1
102188,100,100,1
103600,100,98.99,1
113838,100,100,1
123520,100,99.31,1
126466,30.56,0,2
126803,100,100,1
133754,100,100,1
133862,100,100,1
139756,100,99.24,1
143207,99.08,98.85,1
157292,100,100,1
162581,100,98.75,1
185292,100,100,1
185682,100,100,1
191513,100,100,1
195360,100,100,1
199470,99.1,100,1
203269,100,100,1
206481,94.52,97.06,1
206484,93.24,97.22,1
207226,100,100,1
208322,100,98.84,1
211883,100,100,1
212353,100,100,1
217201,100,99,1
223752,100,100,1
225668,100,100,1
233358,100,100,1
233364,100,100,1
243118,100,100,1
243535,100,100,1
243598,100,100,1
244911,100,100,1
249522,100,100,1
251575,100,100,1
251669,99.09,100,1
260282,100,98.81,1
285876,100,100,1
287904,100,100,1
295917,100,100,1
302660,100,100,1
304923,100,97.37,1
309765,100,100,1
316129,100,100,1
320180,100,100,1
325505,100,100,1
326039,100,100,1
331588,100,100,1
342146,100,100,1
343281,100,100,1
379053,100,99.21,1
381030,100,99.25,1
391853,100,100,1
391941,100,100,1
392261,100,100,1
408723,98.57,100,1
412280,100,100,1
422745,100,100,1
438271,100,100,1
438658,100,99.12,1
444351,100,100,1
445780,100,100,1
447442,100,100,1
453780,100,100,1
455325,99.09,100,1
455329,100,100,1
466096,100,100,1
468357,100,100,1
483935,100,100,1
486120,100,100,1
491742,100,100,1
492150,100,100,1
498403,100,99.12,1
498531,100,100,1
500085,100,100,1
503201,100,100,1
505974,100,100,1
513866,100,99.21,1
514657,100,100,1
515125,100,100,1
517358,100,100,1
517411,100,99.21,1
519185,100,100,1
522081,100,100,1
524891,100,100,1
527316,100,100,1
528354,100,99.32,1
533781,99.01,100,1
534427,100,100,1
534691,100,100,1
546357,100,100,1
554320,100,100,1
555991,100,99.17,1
563420,100,100,1
565404,100,100,1
565655,100,100,1
569953,100,100,1
573384,100,100,1
580772,98.36,100,1
584171,100,97.33,1
584438,100,100,1
584511,100,100,1
589536,99.17,98.72,1
590763,100,100,1
599868,100,100,1
637922,100,100,1
641389,100,100,1
646243,100,100,1
648856,100,100,1
655986,100,100,1
657578,100,99.03,1
659341,99.04,99.27,1
662911,100,100,1
664249,100,99.15,1
670545,100,100,1
684290,100,100,1
690248,100,100,1
690450,100,100,1
700776,100,100,1
701336,100,100,1
705595,100,100,1
705602,100,100,1
709226,100,100,1
712693,100,97.1,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
726703,100,100,1
740432,100,100,1
752343,100,100,1
757182,100,100,1
763031,100,100,1
764995,100,100,1
767414,100,100,1
773809,100,100,1
776100,100,100,1
796509,100,98.94,1
806433,100,100,1
814641,100,100,1
815236,100,100,1
815851,100,100,1
820752,98.59,100,1
821907,100,100,1
832201,100,100,1
832246,100,100,1
842111,100,100,1
851679,100,100,1
853469,100,100,1
854603,100,100,1
871271,100,100,1
885542,100,100,1
894888,98.02,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
919584,100,100,1
923225,100,100,1
931123,100,100,1
932049,100,100,1
932280,100,98.88,1
933699,100,100,1
934230,100,100,1
934611,100,98.46,1
935961,100,100,1
938246,98.92,98.06,1
941845,100,100,1
942479,100,100,1
948294,100,100,1
951142,100,100,1
952765,100,100,1
957117,100,100,1
960367,100,100,1
980100,99.17,100,1
980360,98.2,100,1
986563,100,100,1
996982,100,100,1
1007653,100,100,1
1014815,100,100,1
1016748,100,100,1
1018705,100,100,1
1024346,100,100,1
1040706,100,100,1
1047683,100,100,1
1054784,99.13,100,1
1063765,100,100,1
1079497,100,100,1
1080192,100,100,1
1088691,100,100,1
1090172,100,100,1
1097023,100,100,1
1098523,100,98.85,1
1103249,100,100,1
1104690,100,100,1
1105284,100,100,1
1107434,100,100,1
1107917,100,100,1
1107940,100,98.9,1
1109163,100,100,1
1110956,100,99.02,1
1113290,100,100,1
1123597,100,100,1
1131300,100,100,1
1142266,100,100,1
1143832,100,100,1
1144585,100,100,1
1148259,100,100,1
1166579,100,100,1
1199547,100,100,1
1203824,100,100,1
1205269,100,99.15,1
1211369,100,100,1
1220570,100,100,1
1230778,100,100,1
1235446,100,100,1
1238024,100,100,1
1238566,43.24,100,1
1248382,100,100,1
1248936,100,100,1
1250340,100,100,1
1250357,100,100,1
1251199,100,100,1
1254562,100,100,1
1281771,100,100,1
1287112,100,100,1
1290326,100,98.63,1
1306259,100,100,1
1310316,100,100,1
1341040,100,100,1
1341044,100,100,1
1351172,100,99.25,1
1353854,100,100,1
1354437,100,100,1
1358940,100,100,1
1362006,100,98.68,1
1367484,100,99.15,1
1368947,100,100,1
1389738,100,100,1
1390763,100,100,1
1395010,100,98.28,1
1397201,100,97.53,1
1400396,100,99.32,1
1404169,100,100,1
1410062,100,100,1
1417554,100,100,1
1424699,100,100,1
1428506,100,100,1
1435286,100,98.94,1
1440150,100,99.18,1
1445474,99.04,97.22,1
1446923,100,100,1
1452071,100,100,1
1458144,100,100,1
1472337,100,100,1
1479085,100,100,1
1480024,100,100,1
1480945,48.97,42.42,1
1480948,48.61,42,1
1480972,48.18,59.02,1
1481185,100,100,1
1483368,100,100,1
1490905,100,100,1
1490911,100,100,1
1492194,100,100,1
1496964,100,100,1
1505194,100,100,1
1505973,100,100,1
1512031,100,100,1
1516129,100,100,1
1523175,100,100,1
1523791,100,100,1
1540141,100,100,1
1544255,100,100,1
1546703,100,100,1
1548087,100,100,1
1558657,100,99.19,1
1559562,100,100,1
1574206,100,100,1
1584379,100,100,1
1585283,99.09,100,1
1585404,100,100,1
1586249,100,100,1
1592453,98.84,100,1
1592454,98.85,100,1
1600685,100,100,1
1608276,100,100,1
1611283,100,100,1
1612621,20.2,26.11,1
1612648,24.72,43.54,1
1613960,100,100,1
1624037,99.15,100,1
1625019,100,100,1
1627351,100,100,1
1639418,100,97.65,1
1639643,100,100,1
1640442,100,100,1
1651959,100,100,1
1659751,0,13.16,2
1659994,100,100,1
1688300,100,100,1
1691288,100,100,1
1692795,100,100,1
1694224,99.32,100,1
1694547,100,100,1
1695674,100,100,1
1699849,100,100,1
1706746,100,100,1
1709432,100,100,1
1710070,100,100,1
1712967,100,100,1
1713192,100,100,1
1716472,100,100,1
1718761,100,100,1
1719391,100,100,1
1726816,98.85,100,1
1734994,100,100,1
1735156,100,100,1
1740771,100,100,1
1760923,100,100,1
1761789,100,100,1
1778557,100,100,1
1790845,100,100,1
1792777,100,100,1
1792778,100,100,1
1793769,100,100,1
1797577,100,100,1
1799806,100,100,1
1813255,100,100,1
1824628,100,100,1
1826054,100,100,1
1838153,100,100,1
1839260,100,98.67,1
1839759,100,100,1
1849609,100,100,1
1859559,100,100,1
1861645,100,100,1
1872959,100,100,1
1877039,100,100,1
1885073,100,100,1
1888128,100,100,1
1889073,100,100,1
1890582,100,100,1
1894422,100,100,1
1899351,100,100,1
1900800,100,100,1
1906336,100,100,1
1915704,100,100,1
1916137,100,100,1
1920120,100,100,1
1924959,100,100,1
1935695,100,100,1
1936525,100,100,1
1939763,100,100,1
1943039,100,100,1
1943217,100,100,1
1943592,100,100,1
1947903,100,100,1
1952160,100,98.39,1
1952406,100,100,1
1956523,100,100,1
1962570,100,100,1
1962655,99.04,100,1
1963957,100,100,1
1969181,100,100,1
1971725,100,100,1
1981056,98.92,100,1
1986099,100,100,1
2005015,100,100,1
2010614,100,100,1
2017291,100,100,1
2019236,100,100,1
2038913,100,100,1
2053411,100,100,1
2053682,100,100,1
2062922,100,100,1
2072190,100,100,1
2074458,100,100,1
2074509,70,100,1
2074514,31.88,0,2
2074565,78.26,100,1
2074754,100,100,1
2075269,100,100,1
2077218,100,100,1
2093715,100,100,1
2097144,100,100,1
2097990,100,100,1
2104553,100,100,1
2108890,100,100,1
2110365,100,100,1
2120796,100,100,1
2121063,100,100,1
2122625,100,100,1
2122976,100,100,1
2123145,100,99.08,1
2128372,100,100,1
2129281,100,100,1
2130529,100,100,1
2133475,19.01,33.94,1
2136278,99.12,100,1
2145878,100,100,1
2151678,100,100,1
2154724,100,100,1
2156868,100,100,1
2158109,100,100,1
2160998,100,99.05,1
2174216,100,100,1
2177073,100,100,1
2184371,100,100,1
2191251,100,100,1
2192350,100,100,1
2199052,100,100,1
2199416,100,98.68,1
2207525,99.06,100,1
2209465,100,100,1
2211011,100,100,1
2212828,100,100,1
2216248,100,100,1
2218012,100,99.05,1
2222308,100,100,1
2229801,100,100,1
2231132,100,100,1
2231486,100,100,1
2241742,100,100,1
2243034,100,100,1
2245532,100,100,1
2246960,100,100,1
2247677,100,100,1
2249403,100,100,1
2266487,33.33,44.14,1
2266508,32.42,41.29,1
2266517,32.09,43.15,1
2266550,36.55,47,1
2266553,37.24,46,1
2266583,38.73,45.6,1
2266598,39.05,47.18,1
2266604,39.8,46.7,1
2266624,41.18,44.94,1
2279951,100,100,1
2282376,100,100,1
2282377,100,100,1
2283030,100,100,1
2290954,100,100,1
2301089,100,100,1
2311099,100,100,1
2328543,100,100,1
2331620,100,100,1
2331789,100,100,1
2338866,100,100,1
2338912,100,100,1
2338990,100,100,1
2338994,100,100,1
2339255,100,100,1
2339719,100,100,1
2339726,100,100,1
2341030,100,100,1
2350186,100,100,1
2369186,100,100,1
2369326,100,100,1
2376425,100,100,1
2379675,100,99.12,1
2379743,100,100,1
2388641,100,98.84,1
2390299,100,100,1
2412881,100,100,1
2413246,100,100,1
2415611,98.7,100,1
2419142,98.59,100,1
2421816,100,100,1
2425471,100,100,1
2437259,100,100,1
2438090,100,100,1
2446636,100,100,1
2447539,100,100,1
2448458,100,100,1
2449295,100,100,1
2463094,100,100,1
2467466,100,100,1
2470591,100,100,1
2472956,100,100,1
2484255,100,100,1
2493900,100,100,1
2495500,100,100,1
2501148,100,100,1
2502073,100,100,1
2503625,100,100,1
2506310,100,100,1
2511712,100,100,1
2516567,100,100,1
2518132,100,100,1
2524426,100,100,1
2526974,100,99.04,1
2537602,100,100,1
2546359,100,100,1
2562783,100,99.34,1
2563716,99.11,100,1
2563958,100,100,1
2566768,100,100,1
2577246,100,100,1
2578626,100,98.85,1
2581109,100,100,1
2589216,100,100,1
2605293,100,100,1
2606863,100,100,1
2608117,100,100,1
2608488,100,100,1
2608805,100,98.91,1
2621058,100,100,1
2625924,100,100,1
2626108,95.7,100,1
2626189,100,100,1
2626191,100,100,1
2630158,16.34,23.42,1
2630161,16.45,22.81,1
2630173,13.42,19.44,1
2630176,12.58,17.86,1
2631556,43.57,33.54,1
2631565,45.58,35.4,1
2631574,46.58,36.42,1
2631583,47.13,39.63,1
2631599,49.07,41.28,1
2631620,49.08,39.44,1
2631641,100,100,1
2631977,18.24,22.22,1
2641840,100,100,1
2642383,100,96.55,1
2649855,100,100,1
2654371,100,100,1
2659711,100,100,1
2665922,100,98.84,1
2691713,100,100,1
2695094,100,100,1
2704886,17.86,37.75,1
2709795,100,100,1
2712913,100,100,1
2723506,100,100,1
2736434,100,100,1
