Position,Freq_D,Freq_R,SNPs
2532,100,100,1
4539,100,100,1
9143,100,98.46,1
13460,100,100,1
14251,100,100,1
14401,100,100,1
15117,100,100,1
22338,100,100,1
23174,100,100,1
27469,100,100,1
33457,100,100,1
33551,100,100,1
36538,100,100,1
39758,100,100,1
41257,99.12,100,1
41648,100,100,1
42281,98.67,100,1
43945,100,100,1
47699,100,100,1
50557,98.53,100,1
51949,100,100,1
54394,100,100,1
63771,100,100,1
70267,100,100,1
74059,99.07,100,1
89200,100,99.24,1
97696,100,100,1
102188,100,100,1
103600,100,100,1
113838,100,100,1
123520,100,100,1
126803,100,100,1
130618,100,100,1
133862,100,100,1
139756,100,100,1
143207,100,100,1
157292,100,100,1
162581,100,100,1
195360,99.16,100,1
199470,100,100,1
203269,100,100,1
206481,97.96,50,1
206484,98.04,42.86,1
207226,100,100,1
208322,98.88,98.25,1
212353,100,100,1
217201,100,100,1
223752,100,100,1
225668,100,100,1
233358,100,100,1
233364,100,100,1
238423,100,100,1
243118,98.82,100,1
243535,100,100,1
243598,100,100,1
244911,100,100,1
249522,100,100,1
251575,100,100,1
251669,100,100,1
260282,100,100,1
283287,100,100,1
285876,100,100,1
287904,100,100,1
295917,100,100,1
302660,99.03,100,1
304923,100,100,1
309765,99.12,100,1
316129,99.17,99.48,1
320180,100,99.13,1
325505,100,100,1
326039,100,100,1
331588,98.61,100,1
342146,100,100,1
343281,100,100,1
347829,98.89,100,1
381030,100,100,1
391853,100,100,1
392261,100,100,1
408723,100,100,1
412280,98.89,100,1
422745,100,100,1
438271,100,100,1
439276,100,100,1
444351,100,100,1
445780,100,100,1
447442,100,100,1
453780,100,100,1
455325,100,100,1
455329,100,100,1
466096,100,100,1
468357,100,100,1
483935,100,100,1
491742,100,100,1
492150,100,100,1
496544,100,100,1
498531,100,100,1
505974,100,100,1
514657,98.82,100,1
515125,100,100,1
517358,100,100,1
517411,100,100,1
519185,100,100,1
522081,100,100,1
524891,100,100,1
527316,100,99.21,1
528354,100,100,1
533781,99.1,100,1
534427,100,100,1
534691,100,100,1
541186,100,100,1
546357,100,100,1
555991,100,100,1
563420,100,100,1
565404,100,100,1
565655,100,100,1
573384,100,100,1
580772,100,100,1
584171,100,100,1
584511,100,100,1
589536,99.21,99.46,1
590763,100,100,1
599868,100,100,1
608635,100,100,1
616310,99.01,100,1
633792,100,100,1
637922,100,100,1
639698,100,99.15,1
646243,100,100,1
648856,100,100,1
655986,100,100,1
657578,100,100,1
659341,100,100,1
662911,100,100,1
664249,100,100,1
670545,100,100,1
682484,100,100,1
684290,100,100,1
690248,100,100,1
690450,100,100,1
700776,100,100,1
701336,100,100,1
705595,100,100,1
705602,100,100,1
709226,100,100,1
712693,100,95.12,1
713071,100,100,1
713127,100,100,1
713310,100,99.35,1
715266,100,100,1
717588,100,100,1
726703,98.04,100,1
752343,100,99.2,1
757182,100,100,1
763031,100,100,1
764995,100,100,1
767414,100,100,1
773809,100,100,1
776100,100,100,1
796509,100,100,1
814641,100,99.3,1
815236,100,100,1
815851,100,100,1
820752,100,100,1
821907,98.91,99.23,1
832201,100,100,1
832246,100,100,1
842111,100,100,1
853469,100,100,1
856816,100,100,1
866201,98.92,100,1
871271,100,100,1
871941,100,100,1
885542,98.72,100,1
894888,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
922998,100,100,1
931123,100,100,1
932280,100,100,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
941845,100,100,1
942479,100,100,1
948294,100,100,1
951142,100,100,1
957117,100,100,1
960367,100,100,1
980100,100,100,1
980360,100,100,1
986563,100,100,1
996982,100,100,1
1005325,100,100,1
1014815,100,100,1
1024346,100,100,1
1040706,100,100,1
1047683,100,100,1
1054784,100,100,1
1063765,98.04,100,1
1074410,100,100,1
1080192,100,100,1
1083691,100,100,1
1090172,100,100,1
1097023,100,100,1
1098523,100,100,1
1101898,98.41,100,1
1103249,100,100,1
1104690,100,100,1
1105284,100,100,1
1107434,100,100,1
1107917,100,100,1
1107940,100,100,1
1109163,100,100,1
1110956,100,100,1
1113290,100,100,1
1115056,100,100,1
1123597,100,100,1
1131300,98.86,100,1
1142266,100,100,1
1143832,100,100,1
1144585,100,100,1
1147452,100,100,1
1148259,100,100,1
1151398,100,100,1
1172438,100,100,1
1195979,100,100,1
1199547,100,100,1
1203824,98.82,100,1
1205269,100,100,1
1211369,100,100,1
1220570,100,100,1
1230778,100,100,1
1235446,100,100,1
1248382,100,100,1
1248936,100,100,1
