Position,Freq_D,Freq_R,SNPs
2532,100,100,1
5197,99.36,100,1
9143,100,100,1
12380,100,100,1
13460,100,99.06,1
14251,100,100,1
14401,100,98.29,1
15117,100,99.4,1
16313,99.19,100,1
23174,100,100,1
27469,100,99.16,1
33457,100,100,1
33551,99.19,100,1
36538,100,99.07,1
37484,100,100,1
39758,100,100,1
41257,99.34,100,1
42281,100,100,1
43945,100,100,1
47699,100,100,1
50557,100,100,1
51949,100,100,1
54394,99.44,100,1
63771,100,100,1
70267,100,100,1
74059,100,100,1
89200,100,100,1
97696,100,100,1
102188,100,100,1
103600,100,100,1
113838,100,100,1
122099,100,100,1
123520,100,100,1
126803,100,98.36,1
133862,100,100,1
139756,100,100,1
143207,100,100,1
157292,100,100,1
162581,100,100,1
169185,100,98.75,1
195360,100,100,1
199470,100,100,1
203269,100,100,1
206481,97.1,97.92,1
206484,98.67,96.23,1
207226,100,100,1
208322,99.33,100,1
209638,97.81,99.05,1
212353,100,100,1
217201,100,100,1
223752,100,100,1
225668,100,100,1
233358,100,100,1
233364,100,100,1
243118,100,100,1
243535,100,100,1
243598,100,98.82,1
244911,100,100,1
249522,100,100,1
250225,100,100,1
251575,99.36,100,1
251669,100,100,1
260282,100,100,1
271547,96.15,100,1
285876,99.32,100,1
287904,100,100,1
295917,100,100,1
302660,100,100,1
304923,100,98.44,1
309765,100,100,1
316129,100,100,1
320180,100,99.01,1
325505,100,100,1
326039,100,100,1
331588,100,100,1
342146,100,100,1
343281,100,100,1
356588,100,100,1
381030,100,100,1
390991,100,100,1
391853,100,100,1
392261,100,100,1
394659,99.17,98.96,1
408723,100,100,1
412280,100,100,1
422745,100,100,1
438271,100,100,1
444351,100,100,1
445780,100,99.22,1
447442,100,98.23,1
453780,100,100,1
455325,98.76,100,1
455329,100,100,1
466096,100,100,1
468357,100,100,1
483935,100,100,1
491742,99.12,100,1
492150,100,100,1
498531,100,100,1
505974,100,100,1
514657,100,100,1
515125,100,100,1
517358,100,100,1
517411,100,100,1
519185,99.15,100,1
522081,100,100,1
524891,100,100,1
527316,98.71,100,1
528354,100,99.21,1
533781,100,99.07,1
534427,100,98.98,1
534691,100,100,1
546357,100,100,1
555991,100,100,1
563420,100,100,1
565404,100,100,1
565655,100,100,1
573384,100,100,1
580772,98.68,100,1
584171,99.12,100,1
584511,100,100,1
589536,100,98.43,1
590763,100,100,1
599868,100,100,1
613327,100,100,1
632048,100,100,1
637922,100,100,1
646243,100,100,1
648856,100,100,1
655986,100,99.16,1
657578,100,100,1
659341,100,100,1
662911,100,100,1
664249,100,100,1
666434,99.35,99.03,1
670545,100,100,1
684290,99.19,100,1
684705,99.33,98.78,1
690248,100,100,1
690450,100,100,1
700776,97.56,99.14,1
701336,100,100,1
705595,100,100,1
705602,100,100,1
706603,100,94.55,1
709226,98.81,100,1
710404,100,100,1
712693,97.59,98.77,1
713310,100,100,1
715266,100,98.84,1
717588,99.06,100,1
726703,98.81,100,1
752343,100,100,1
757182,99.38,100,1
763031,100,100,1
764995,99.44,100,1
767414,100,100,1
773809,100,100,1
776100,99.27,100,1
796509,99.42,100,1
814641,100,100,1
815236,100,100,1
815851,99.25,100,1
820752,100,100,1
821907,99.28,100,1
832201,100,100,1
832246,100,100,1
842111,100,100,1
853469,100,100,1
871271,100,100,1
885542,100,100,1
894888,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
931123,100,100,1
932280,100,100,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
941845,100,100,1
942479,99.19,98.7,1
948294,99.38,100,1
951142,100,99.07,1
957117,100,98.77,1
960367,99.35,100,1
971634,100,100,1
980100,99.35,100,1
980360,100,100,1
985670,100,99.07,1
986563,100,100,1
996982,100,100,1
1014815,100,100,1
1024346,100,100,1
1040706,100,100,1
1044912,100,100,1
1047683,98.75,99.11,1
1054784,100,100,1
1056188,100,100,1
1062813,99.26,99.15,1
1063765,100,100,1
1079625,100,100,1
1080192,100,100,1
1090172,100,100,1
1097023,100,100,1
1098523,99.15,100,1
1103249,100,100,1
1104690,99.22,100,1
1105284,100,100,1
1107434,100,100,1
1107917,99.3,100,1
1107940,100,100,1
1109163,100,99.17,1
1110956,100,100,1
1113290,99.17,100,1
1123597,100,100,1
1131300,100,100,1
1142266,100,100,1
1143832,100,100,1
1144585,100,100,1
1148259,100,100,1
1199547,100,100,1
1203824,100,100,1
1205269,99.23,100,1
1211369,100,100,1
1220570,100,100,1
1230778,100,100,1
1235446,99.24,100,1
1248382,99.36,100,1
1248936,99.42,100,1
1250340,100,100,1
1250357,100,98.89,1
1251199,100,100,1
1254562,100,100,1
1255091,99.27,98.99,1
1281771,100,100,1
1284231,100,98,1
1287112,100,100,1
1290326,100,100,1
1306259,100,99.15,1
1310316,100,100,1
1329023,99.22,100,1
1341023,97.78,97.06,1
1341029,97.73,97.14,1
1341040,100,100,1
1341099,98.73,100,1
1341114,100,98.82,1
1341120,100,98.85,1
1351172,100,100,1
1354437,100,100,1
1358940,100,100,1
1362006,99.47,99.39,1
1367484,100,100,1
1368947,100,100,1
1389738,99.3,100,1
1390763,100,100,1
1395010,100,100,1
1396673,100,100,1
1397201,100,98.82,1
1398347,99.23,99.1,1
1400396,100,100,1
1404169,98.2,100,1
1404375,97.73,100,1
1410062,100,100,1
1414619,96.23,100,1
1417554,100,100,1
1424699,100,100,1
1428506,100,98.89,1
1436712,100,99.21,1
1440150,100,100,1
1445474,98.97,96.83,1
1446923,99.09,98.32,1
1452071,100,100,1
1455890,100,100,1
1458144,100,100,1
1459137,100,100,1
1472337,100,100,1
1479085,98.77,100,1
1480024,100,100,1
1480945,45.6,37.01,1
1480948,43.58,35.71,1
1480972,55.32,57.78,1
1481185,99.48,100,1
1490905,100,99.21,1
1490911,100,100,1
1492194,100,100,1
1492607,99.34,99.37,1
1496964,99.04,100,1
1505194,99.35,100,1
1505973,99.37,100,1
1511882,99.11,100,1
1512031,99.21,100,1
1523175,100,99.05,1
1523791,100,99.27,1
1540141,100,100,1
1544255,100,100,1
1546703,100,99.35,1
1548087,99.36,99.13,1
1559562,100,100,1
1574206,100,100,1
1584379,100,100,1
1585283,100,99.12,1
1585404,100,100,1
1586249,100,99.29,1
1592453,100,100,1
1592454,100,100,1
1600685,99.4,100,1
1608276,100,100,1
1611283,100,100,1
1612621,16.09,15.87,1
1612648,25.61,24.17,1
1613960,100,100,1
1625019,99.37,100,1
1627351,100,98.26,1
1627697,100,100,1
1635668,100,100,1
1639418,100,100,1
1639643,100,100,1
1640442,100,99.19,1
1644362,19.42,24.44,1
1659994,100,100,1
1677742,100,100,1
1686676,100,100,1
1688300,100,100,1
1692795,100,100,1
1694547,100,100,1
1695674,100,100,1
1699849,100,100,1
1706746,100,100,1
1709432,99.25,100,1
1710070,100,100,1
1713192,100,100,1
1716472,100,100,1
1718761,100,100,1
1719391,100,100,1
1726816,100,100,1
1734994,100,100,1
1740771,99.22,100,1
1760923,100,100,1
1761789,100,100,1
1778037,100,100,1
1778557,100,100,1
1792777,100,100,1
1792778,100,100,1
1793769,100,100,1
1797577,100,98.78,1
1799806,100,100,1
1813255,100,100,1
1825150,100,100,1
1826054,100,100,1
1826350,100,100,1
1838153,99.31,100,1
1839260,100,100,1
1839759,100,100,1
1849609,100,100,1
1858462,100,100,1
1859559,99.24,100,1
1872959,100,100,1
1885073,100,100,1
1888128,100,100,1
1889073,100,100,1
1894422,100,97.56,1
1899351,100,100,1
1900800,100,100,1
1906336,100,99.04,1
1916137,100,100,1
1920120,100,100,1
1924959,99.33,100,1
1935695,100,100,1
1936525,100,100,1
1939763,100,100,1
1943039,100,98.97,1
1943592,100,100,1
1947903,100,100,1
1952160,100,100,1
1956523,100,100,1
1963957,100,100,1
1971725,100,100,1
1981056,100,100,1
1995700,100,100,1
2010614,100,100,1
2016831,100,100,1
2017291,99.43,100,1
2019236,100,100,1
2024676,100,100,1
2035523,99.24,99.2,1
2038913,98.68,100,1
2053411,100,100,1
2053682,100,100,1
2062922,100,99.05,1
2072190,100,100,1
2072367,100,100,1
2074458,98.99,100,1
2074509,66.34,70.97,1
2074514,34.02,24.56,1
2074565,77.88,86.21,1
2074570,18.75,13.11,1
2074754,100,100,1
2077218,100,100,1
2093715,100,99.13,1
2097144,100,100,1
2097990,100,100,1
2100064,100,100,1
2100067,100,100,1
2100070,100,100,1
2108890,99.22,100,1
2110365,100,100,1
2115629,63.61,65.53,1
2120796,99.79,100,1
2121063,100,99.73,1
2122625,100,100,1
2122976,99.59,99.72,1
2123642,100,100,1
2128372,100,99.1,1
2129281,100,100,1
2130529,100,100,1
2133475,12.79,19.53,1
2145878,100,100,1
2151678,99.38,100,1
2154724,100,100,1
2156868,100,100,1
2158109,100,100,1
2160998,100,100,1
2174216,100,99.1,1
2177073,100,100,1
2181549,100,100,1
2184371,100,100,1
2186747,100,100,1
2191251,100,100,1
2192350,100,100,1
2199052,100,100,1
2199416,100,100,1
2207525,100,100,1
2209465,100,99.26,1
2216248,100,100,1
2218012,100,100,1
2222308,100,100,1
2229801,98.66,100,1
2231132,100,100,1
2231486,100,100,1
2241742,100,99.07,1
2243034,99.42,100,1
2245532,99.38,100,1
2246960,99.35,100,1
2247677,100,100,1
2249403,100,100,1
2254077,99.49,100,1
2266487,31.56,31.9,1
2266508,31.45,32.12,1
2266517,30.95,30.69,1
2266550,33.2,31.68,1
2266553,33.61,31.68,1
2266583,35.78,33.17,1
2266598,33.75,31.77,1
2266604,33.19,29.84,1
2266624,31.54,30.85,1
2282376,100,100,1
2282377,100,100,1
2283030,100,100,1
2301089,100,100,1
2311099,100,100,1
2328543,100,100,1
2331620,99.37,100,1
2331789,100,100,1
2338866,100,100,1
2338912,100,100,1
2338990,100,100,1
2338994,100,100,1
2339255,100,100,1
2341030,100,100,1
2350186,100,100,1
2353666,100,98.85,1
2369186,99.36,100,1
2369319,98.57,98.06,1
2369326,98.53,98.1,1
2372550,30.43,32.73,1
2376425,100,99.08,1
2379743,100,100,1
2388641,100,100,1
2390299,99.26,100,1
2413246,99.03,100,1
2419142,98.99,100,1
2421816,100,100,1
