Position,Freq_D,Freq_R,SNPs
1805,100,99.14,1
2532,100,100,1
9143,100,100,1
13460,100,100,1
14401,100,100,1
15117,100,100,1
19425,100,100,1
20823,100,100,1
21265,100,100,1
21323,100,100,1
23174,100,100,1
27469,100,100,1
36538,100,100,1
38072,100,100,1
39758,100,100,1
42281,98,100,1
43945,100,100,1
47087,100,100,1
50557,100,98.77,1
51949,100,100,1
53628,100,100,1
54394,100,100,1
58609,100,100,1
59844,100,100,1
69544,100,100,1
70267,100,100,1
71212,100,100,1
83682,100,100,1
87152,100,100,1
89200,100,100,1
89724,100,100,1
94614,100,100,1
97696,100,99.16,1
103600,100,100,1
123520,100,100,1
126803,100,100,1
137756,100,100,1
139756,100,100,1
140948,100,100,1
143207,100,100,1
174839,100,100,1
181547,100,100,1
195360,100,100,1
199470,100,100,1
206481,100,100,1
206484,100,100,1
208322,100,100,1
210906,98.73,100,1
217201,100,100,1
217224,100,100,1
223056,100,100,1
223752,100,100,1
225668,100,100,1
225697,100,100,1
231464,98.85,100,1
233358,100,100,1
233364,100,100,1
235431,100,100,1
243598,100,100,1
249522,100,100,1
251575,100,100,1
251669,100,100,1
257148,100,100,1
260282,100,100,1
265923,100,100,1
281066,100,100,1
282070,100,100,1
294756,100,100,1
297156,98.11,97.06,1
304093,100,98.97,1
304923,100,100,1
309765,100,100,1
320180,100,100,1
320760,100,100,1
324783,100,100,1
325505,100,100,1
331588,100,98.67,1
342146,100,100,1
343281,100,100,1
351695,100,100,1
354770,100,100,1
381030,100,100,1
385829,100,99.15,1
391853,100,100,1
392261,100,100,1
412280,100,100,1
422191,100,100,1
422745,100,100,1
438271,100,100,1
443028,100,100,1
445780,100,100,1
447442,100,100,1
455325,100,99.19,1
455329,100,100,1
468357,100,100,1
479000,100,100,1
481865,100,100,1
483935,100,100,1
484067,100,100,1
491742,100,100,1
492150,97.73,100,1
496495,100,98.99,1
498531,100,100,1
501990,100,100,1
505974,100,100,1
512094,98.77,100,1
514657,100,100,1
517358,100,100,1
517411,100,100,1
519185,100,100,1
522081,100,98.91,1
524891,100,100,1
524959,98.57,100,1
527316,100,100,1
528354,100,100,1
534427,100,100,1
541243,100,100,1
545129,100,100,1
546357,100,100,1
555991,100,100,1
565404,100,100,1
565655,100,100,1
566393,100,100,1
569897,33.33,50,1
573384,100,98.67,1
580772,100,100,1
584171,100,100,1
584511,100,100,1
590763,100,100,1
595444,100,100,1
599868,100,100,1
614724,98.59,100,1
640576,98.59,100,1
648856,100,97.92,1
652905,100,99.14,1
655986,100,100,1
657578,100,100,1
659341,100,99.26,1
662911,100,100,1
667503,97.56,100,1
670545,100,100,1
671261,100,100,1
677625,100,100,1
684290,100,98.75,1
690248,100,100,1
690450,100,100,1
700776,100,100,1
705602,100,100,1
709093,100,100,1
712693,100,97.4,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
742600,100,100,1
757001,100,100,1
757182,98.7,100,1
763031,100,100,1
764108,100,100,1
767414,100,100,1
776100,100,100,1
815236,100,100,1
815851,100,100,1
820752,100,100,1
821907,100,100,1
824822,100,100,1
829971,100,100,1
832201,100,100,1
832246,100,100,1
851314,100,100,1
859552,100,100,1
860413,100,100,1
861895,100,100,1
862294,100,100,1
863706,100,98.9,1
869500,100,100,1
871271,100,98.8,1
873632,100,99.21,1
894888,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
918817,100,100,1
931123,100,100,1
932280,100,100,1
933699,100,100,1
934230,100,99.39,1
934611,100,100,1
938246,100,99.12,1
941845,100,100,1
948294,100,100,1
951142,100,100,1
957117,100,100,1
960367,100,100,1
960990,100,100,1
988829,100,100,1
