Position,Freq_D,Freq_R,SNPs
1701,100,100,1
2532,100,100,1
8040,100,100,1
9143,100,100,1
10347,100,100,1
13460,100,99.32,1
14251,100,100,1
14401,100,100,1
15117,100,100,1
16055,100,100,1
17608,100,100,1
21819,100,95.24,1
23174,100,100,1
24698,100,100,1
24702,100,100,1
24703,100,100,1
27463,100,100,1
27469,100,100,1
30496,100,100,1
33457,100,100,1
33551,98.82,100,1
36538,100,100,1
37763,100,100,1
39758,100,99.25,1
42281,100,100,1
43945,100,100,1
50557,100,100,1
51949,100,100,1
54394,100,99.35,1
63771,100,100,1
65713,100,100,1
70267,100,100,1
74059,100,100,1
88486,100,100,1
89200,100,100,1
97696,100,100,1
103600,100,100,1
110776,100,99.06,1
123520,100,100,1
126803,100,100,1
133862,98.86,100,1
139756,100,100,1
143207,100,100,1
147928,100,100,1
154191,100,100,1
157292,100,99.51,1
160346,100,100,1
162581,100,100,1
195360,100,100,1
196522,97.44,99.32,1
199470,100,100,1
202117,100,100,1
202600,100,100,1
203269,100,100,1
206481,100,99.04,1
206484,100,99.06,1
207226,98.89,100,1
208322,98.82,100,1
210130,100,100,1
212353,100,99.25,1
217201,100,100,1
220151,100,0,2
223752,100,100,1
225668,100,100,1
233358,100,100,1
233364,100,100,1
243598,98.59,100,1
249522,100,100,1
251575,98.89,100,1
251669,100,100,1
260282,100,100,1
277324,100,100,1
289118,100,100,1
304923,98.84,100,1
309765,100,100,1
316129,100,100,1
325505,100,99.29,1
327897,100,100,1
331588,100,100,1
342146,100,100,1
343281,100,99.11,1
381030,100,98.66,1
387353,100,100,1
388281,99.16,100,1
391853,100,100,1
392261,100,100,1
403364,100,100,1
403920,99.17,100,1
408723,100,100,1
412280,100,100,1
422745,100,100,1
435992,100,100,1
438271,100,100,1
444351,100,100,1
445780,100,100,1
446544,100,0,2
447442,100,100,1
459423,100,99.29,1
468357,100,100,1
479632,100,100,1
483935,100,100,1
485279,100,100,1
489879,99.11,100,1
491742,100,100,1
492150,100,100,1
498531,100,100,1
501535,100,100,1
505974,100,100,1
511820,100,100,1
514657,100,98.94,1
517358,100,100,1
517411,100,100,1
519185,100,100,1
522081,100,100,1
524891,100,100,1
527316,100,100,1
528354,100,99.32,1
534427,100,100,1
534691,100,99.34,1
535695,100,99.32,1
546357,100,99.17,1
555991,100,100,1
558501,100,100,1
563420,100,100,1
565404,100,100,1
565655,100,100,1
569897,0,94.21,2
573384,100,100,1
580772,100,100,1
584171,100,98.04,1
584438,100,100,1
584511,100,100,1
589536,100,99.41,1
590763,100,100,1
596971,100,98.5,1
599868,100,100,1
619640,100,100,1
637316,100,100,1
637922,100,100,1
646069,100,100,1
648856,100,100,1
655986,100,100,1
656106,98.55,100,1
657578,100,100,1
659341,100,99.22,1
662911,100,100,1
664249,100,100,1
670545,100,100,1
684290,100,100,1
690248,100,100,1
690450,100,100,1
700776,100,99.12,1
705602,100,100,1
709226,100,100,1
712693,97.87,94.59,1
713310,100,100,1
715266,100,100,1
717582,100,100,1
717588,100,100,1
725319,100,100,1
726703,100,100,1
736710,100,100,1
751947,100,100,1
752343,100,99.23,1
752802,100,100,1
757182,100,100,1
763031,100,100,1
764995,100,100,1
767414,100,100,1
769663,100,100,1
773809,100,100,1
776100,100,100,1
796509,100,100,1
812808,100,100,1
815236,100,99.14,1
815851,99.05,100,1
817856,100,100,1
820752,100,100,1
821907,100,100,1
832201,100,100,1
832246,100,0,2
841144,100,98.28,1
852722,100,100,1
862987,100,100,1
863805,98.77,100,1
871271,100,98.81,1
885542,100,100,1
894888,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,98,1
919393,100,100,1
922004,100,100,1
931123,100,100,1
932280,100,98.28,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,98.18,1
941845,100,100,1
942479,100,98.84,1
948294,100,99.22,1
951142,100,100,1
957117,100,100,1
960367,100,100,1
987307,100,100,1
991515,100,100,1
996982,100,100,1
1014815,100,100,1
1024346,100,100,1
1038115,100,100,1
1040050,100,100,1
1040706,100,100,1
1054784,100,100,1
1057788,100,100,1
1063765,100,100,1
1073033,100,100,1
1080192,100,100,1
1083576,100,100,1
1087279,100,98.2,1
1097023,100,100,1
1098415,100,100,1
1098523,100,100,1
1103249,100,100,1
1104690,100,99.37,1
1105284,100,100,1
1106768,100,100,1
1107434,98.88,99.32,1
1107917,100,100,1
1107940,100,100,1
1109163,100,100,1
1110956,100,100,1
1113290,100,100,1
1123597,100,100,1
1131300,100,100,1
1142266,100,100,1
1143832,100,100,1
1144585,100,100,1
1144664,100,100,1
1148259,100,100,1
1177994,100,100,1
1199547,98.89,100,1
1203824,100,100,1
1211369,100,100,1
1220237,100,100,1
1220570,100,100,1
1230778,100,100,1
1235446,100,100,1
1248382,100,100,1
1248936,100,100,1
1250340,100,100,1
1250357,100,100,1
1251199,100,100,1
1254562,100,100,1
1272010,98.67,100,1
1281771,100,100,1
1287112,100,100,1
1306259,100,99.42,1
1310316,100,100,1
1324724,100,100,1
1332535,98.85,100,1
1340830,100,0,2
1340916,96.61,75,1
1341040,100,100,1
1341044,100,98.68,1
1341102,100,75,1
1341103,100,70,1
1351172,98.91,99.4,1
1354437,100,100,1
1358940,100,100,1
1362006,100,98.73,1
1367484,100,100,1
1368947,100,100,1
1389738,100,100,1
1390527,100,100,1
1390528,100,100,1
1390763,100,100,1
1395010,100,98.99,1
1397201,100,100,1
1400396,100,100,1
1404169,98.48,100,1
1410062,100,100,1
1416222,6.38,14.21,1
1416232,6.19,13.74,1
1416234,6.19,13.94,1
1417554,100,100,1
1424699,100,100,1
1428506,100,100,1
1445474,100,98.47,1
1446923,100,100,1
1452071,100,100,1
1458144,100,100,1
1479085,100,100,1
1480024,100,100,1
1480972,100,100,1
1481185,100,99,1
1490248,98.8,100,1
1490905,100,99.31,1
1490911,100,100,1
1492194,100,100,1
1496964,100,100,1
1505194,100,100,1
1505973,100,100,1
1512031,100,100,1
1519847,100,100,1
1523175,100,100,1
1523791,100,99.26,1
1540141,100,100,1
1544255,100,100,1
1546530,100,100,1
1546703,100,100,1
1548087,100,100,1
1559562,100,100,1
1574206,100,99.24,1
1584379,100,100,1
1585283,100,100,1
1585404,100,100,1
1586249,100,100,1
1600685,100,100,1
1608276,100,100,1
1611283,100,100,1
1612621,17.65,23.86,1
1612648,25.49,44.32,1
1613960,100,99.12,1
1622095,98.94,100,1
1627351,100,100,1
1639418,100,100,1
1639643,100,100,1
1640442,100,100,1
1651306,100,99.09,1
1659994,100,100,1
1668769,100,100,1
1680587,100,100,1
1688300,100,100,1
1692795,100,100,1
1694547,100,100,1
1695674,100,100,1
1699849,100,100,1
1706746,100,100,1
1709432,100,100,1
1713192,100,100,1
1716472,100,100,1
1718761,100,100,1
1719391,100,100,1
1726816,100,100,1
