Position,Freq_D,Freq_R,SNPs
2532,100,100,1
7853,100,100,1
9143,97.18,100,1
13460,100,100,1
14251,100,100,1
14401,100,100,1
15117,100,100,1
17608,100,100,1
23174,100,100,1
24874,100,100,1
27469,98.41,100,1
33457,100,100,1
33551,100,100,1
35097,97.3,100,1
36538,100,100,1
39758,100,100,1
40162,100,100,1
42281,100,100,1
43945,100,100,1
50557,100,100,1
51949,100,98.68,1
54394,100,100,1
59337,100,100,1
63771,100,100,1
70267,100,100,1
73027,98.11,98.57,1
74059,98.25,100,1
89200,100,100,1
97696,100,100,1
101727,100,100,1
103600,100,100,1
111740,98.46,100,1
123520,100,100,1
126803,100,100,1
127064,100,100,1
133862,100,95.95,1
135542,100,100,1
139756,100,100,1
143207,100,98.75,1
157292,100,98.94,1
162581,100,100,1
176303,100,100,1
195360,100,100,1
199470,100,98.68,1
203269,100,100,1
206481,100,100,1
206484,100,100,1
207226,100,100,1
207886,100,100,1
208322,100,100,1
212353,100,100,1
213683,100,100,1
216991,100,100,1
217201,100,100,1
223752,100,97.56,1
225668,100,100,1
226965,100,98.61,1
233358,100,100,1
233364,100,100,1
234051,100,100,1
243598,100,100,1
249132,98.51,96.43,1
249522,100,100,1
251575,100,100,1
251669,100,100,1
260282,100,100,1
282188,100,100,1
304923,98.41,98.25,1
309765,100,100,1
316129,100,100,1
320180,100,100,1
325505,100,100,1
331588,100,100,1
341396,100,100,1
342146,100,100,1
343281,100,100,1
381030,100,100,1
381992,100,100,1
387606,100,100,1
391853,100,100,1
392261,100,100,1
392407,98.36,100,1
394597,100,100,1
408723,96.88,100,1
412280,100,100,1
422745,100,100,1
438271,100,100,1
444351,92.73,100,1
445780,98.61,100,1
447442,100,100,1
455325,100,100,1
455329,100,100,1
468357,100,100,1
478358,100,100,1
481990,98.28,100,1
483935,100,100,1
491434,100,100,1
491742,100,100,1
492150,100,100,1
498531,100,100,1
505974,100,100,1
514657,100,100,1
517358,100,100,1
517411,100,100,1
519185,100,100,1
522081,100,100,1
524891,98.67,100,1
527316,100,98.36,1
528354,98.59,100,1
534427,100,98.53,1
534691,100,100,1
546357,100,100,1
555991,100,100,1
557133,100,98.67,1
563420,100,100,1
565404,97.87,100,1
565655,100,100,1
571943,100,100,1
573384,100,100,1
580772,100,97.3,1
584171,98.11,100,1
589536,100,98.73,1
590763,100,100,1
599868,100,97.96,1
606306,100,100,1
632330,100,100,1
637922,100,100,1
648856,100,100,1
655986,100,100,1
657578,100,100,1
659341,100,100,1
662911,100,100,1
663907,98.31,100,1
664249,100,100,1
667659,100,100,1
670545,100,100,1
678688,98.08,100,1
684290,100,100,1
690248,100,100,1
690450,100,100,1
700776,100,100,1
705602,100,100,1
709226,100,100,1
712693,100,97.37,1
713310,100,100,1
715266,100,100,1
717588,100,100,1
726703,100,100,1
733798,100,96.92,1
736710,100,100,1
752343,100,100,1
754120,100,100,1
757182,100,100,1
763031,100,100,1
763058,93.48,100,1
764995,100,100,1
767414,100,100,1
767480,100,100,1
773809,100,100,1
776100,100,100,1
784440,100,100,1
790180,98.57,100,1
796509,100,100,1
815236,100,100,1
815851,100,100,1
820752,100,97.96,1
821907,100,100,1
826117,100,100,1
832201,100,100,1
832246,100,100,1
871271,100,100,1
885542,98.46,100,1
886035,100,100,1
894888,100,100,1
896045,100,98.53,1
909280,100,100,1
911261,100,100,1
913274,100,100,1
916046,100,100,1
931123,100,100,1
932280,100,98,1
933699,100,100,1
934230,100,100,1
934611,100,100,1
938246,100,100,1
940871,100,100,1
941845,100,98.41,1
942479,100,100,1
948294,100,100,1
951142,100,100,1
955869,98.48,100,1
957117,100,100,1
960367,100,100,1
990533,100,100,1
996982,100,100,1
1014815,100,100,1
1024346,100,100,1
1037355,100,98.72,1
1040706,100,100,1
1041129,100,100,1
1041445,100,100,1
1047673,100,100,1
1054784,100,100,1
1055049,98.36,98.15,1
1057788,100,100,1
1063765,100,100,1
1071797,100,100,1
1080192,100,100,1
1097023,100,100,1
1098523,100,100,1
1103249,100,100,1
1104690,100,100,1
1105284,100,100,1
1107434,100,100,1
1107917,100,100,1
1107940,98.39,100,1
1109163,100,100,1
1110956,100,100,1
1113290,100,100,1
1123597,100,100,1
1131300,100,100,1
1132368,98.82,98.98,1
1134320,98.67,100,1
1142266,100,100,1
1143832,100,100,1
